wCount,wRows,wCols,wChls,yRows,yCols,vStride,hStride,ForLoopConvolution,UnrolledInputConvolution,UnrolledInputChlMajInputConvolution,UnrolledOutputConvolution,UnrolledInputImplicitInPaddingConvolution,UnrolledInputExplicitOutPaddingConvolution,UnrolledInputExplicitPaddingConvolution,PartiallyUnrolledInputImplicitInPaddingConvolution,PartiallyUnrolledInputExplicitOutPaddingConvolution,PartiallyUnrolledInputExplicitPaddingConvolution
64,3,3,512,16,16,1,1,76.7143,75.4857,326.6,92.05,322.5,568.3,561.6,71.6429,82.8429,79.2429
128,3,3,512,16,16,1,1,153.975,148.025,643.4,185.067,647.6,1122,1116,157.1,181.3,170.367
256,3,3,512,16,16,1,1,305.95,298.75,1299.1,375.25,1302.1,2309.1,2315.5,558.6,652.3,623.9
512,3,3,512,16,16,1,1,619.7,591.1,2536.9,771.4,2563.3,5027.3,4553.7,1126.9,1354,1266.1
32,3,3,3,32,32,1,1,1.13167,0.738053,0.94434,1.52835,0.917798,0.772798,0.771341,1.07238,1.17788,1.15126
64,3,3,3,32,32,1,1,2.2638,1.42564,1.82182,3.06524,1.81927,1.52128,1.50964,2.06653,2.20705,2.1406
128,3,3,3,32,32,1,1,4.27949,2.88908,3.65985,17.8138,3.6413,3.02711,2.98512,4.0878,4.23193,4.14876
256,3,3,3,32,32,1,1,8.90702,5.63708,7.3,51.98,7.25072,5.91529,5.88941,7.75692,8.28852,8.21967
512,3,3,3,32,32,1,1,17.6414,11.3333,15.0088,119.6,15.0118,11.7558,11.9762,15.2848,16.4323,16.6967
32,3,3,32,32,32,1,1,8.72069,9.25091,19.1185,8.7807,19.0074,10.058,9.82941,7.36765,7.99365,7.74615
64,3,3,32,32,32,1,1,17.1267,18.8111,38,17.5552,38.7462,19.8154,19.5154,15.1088,15.8187,15.3788
128,3,3,32,32,32,1,1,34.3467,35.9643,76.5429,53.03,75.9286,38.9923,39.6308,29.5167,31.6687,31.7188
256,3,3,32,32,32,1,1,69.1875,73,156.8,136.575,156.775,78.6857,79.4429,60.7556,63.325,65.4625
512,3,3,32,32,32,1,1,142.225,144.175,313.5,293.8,315.7,159.425,156.55,138.35,145.375,142.7
32,3,3,64,32,32,1,1,18.3286,18.3429,38.1,18.7148,38.1714,19.9808,20.18,16.5968,17.2517,16.84
64,3,3,64,32,32,1,1,37.2929,36.5,75.9429,37.7,76.3143,40.8538,39.7769,32.1,36.3,33.84
128,3,3,64,32,32,1,1,73.2143,80.9143,185.767,103.1,167.5,80.8,80.5,66.825,72.4429,70.2875
256,3,3,64,32,32,1,1,144.625,168.35,314.65,220.033,313.85,162.95,159.25,133.225,148.275,141.225
512,3,3,64,32,32,1,1,294.1,290.8,630.4,452.95,631.3,323.1,318.15,314,331.4,333.75
32,3,3,128,32,32,1,1,36.8714,38.5615,613.2,39.4923,597.3,501.1,506,34.1133,39.6077,38.0786
64,3,3,128,32,32,1,1,73.9857,73.5143,1182.5,81.4857,1196,1037.9,1011.6,69.425,77.6571,75.6
128,3,3,128,32,32,1,1,149.8,148.375,2371.5,192.5,2409.1,2036.5,2068.5,139.775,154,150.85
256,3,3,128,32,32,1,1,294.95,300.15,4795.7,385.1,4793,4173.9,4091.6,279.05,312,299.1
512,3,3,128,32,32,1,1,597.5,606,9614,768.1,9516.4,8276.9,8465,657.9,708.3,686.9
32,3,3,256,32,32,1,1,73.5571,74.7143,1195.5,84.2833,1232.5,1514.6,1559.1,72.2125,76.6143,76.2857
64,3,3,256,32,32,1,1,151.275,150.3,2422,163.425,2417.2,2967.5,2858.8,141.975,154.4,151.375
128,3,3,256,32,32,1,1,294.45,299.95,4821.8,362.8,4825,5833.5,5867.2,283.45,315.9,307.6
256,3,3,256,32,32,1,1,601.5,590.2,9548.7,734.2,9930.8,12130.7,11856.3,674.3,707.9,704.8
512,3,3,256,32,32,1,1,1221.8,1229.6,19198.8,1471.9,19227.5,23129.4,23020.9,2418.9,2538.1,2546.9
