wCount, wRows, wCols, wChls, yRows, yCols, vStride, hStride, ForLoopConvolution, UnrolledInputConvolution, UnrolledInputChlMajInputConvolution, UnrolledOutputConvolution, UnrolledInputImplicitInPaddingConvolution, UnrolledInputExplicitOutPaddingConvolution, UnrolledInputExplicitPaddingConvolution, PartiallyUnrolledInputImplicitInPaddingConvolution, PartiallyUnrolledInputExplicitOutPaddingConvolution, PartiallyUnrolledInputExplicitPaddingConvolution
64, 3, 3, 32, 256, 256, 1, 1, 8035.2, 62.675, 104.32, 184.167, 140.025, 70.1875, 118.08, 75.8714, 87.55, 69.175
128, 3, 3, 32, 256, 256, 1, 1, 16085.9, 164.975, 148.15, 315.4, 221.933, 138.925, 226, 244.733, 190.933, 233.2
256, 3, 3, 32, 256, 256, 1, 1, 32341.3, 139.25, 133.05, 564.2, 224.533, 132.375, 230.167, 335.5, 243.333, 337
512, 3, 3, 32, 256, 256, 1, 1, 64757.9, 189.767, 187.167, 992.9, 257.6, 182, 266.7, 408.3, 301.75, 405.3
32, 3, 3, 64, 256, 256, 1, 1, 8132.6, 98.35, 177.833, 109.04, 256.1, 117.28, 208.267, 80.5, 64.4875, 67.925
64, 3, 3, 64, 256, 256, 1, 1, 16080.6, 128.625, 213.4, 184.6, 289.35, 147.05, 238.1, 122.28, 106.5, 111.94
128, 3, 3, 64, 256, 256, 1, 1, 32354.4, 231.267, 251.8, 310.75, 362.2, 240.167, 376.35, 320.3, 252.9, 296.25
256, 3, 3, 64, 256, 256, 1, 1, 64227.8, 234.233, 256.45, 543.7, 372.85, 228, 389.35, 436.6, 326.75, 420.45
512, 3, 3, 64, 256, 256, 1, 1, 128704, 286.65, 289.1, 1025.5, 423.65, 292.8, 435.15, 538.7, 407.9, 515
32, 3, 3, 128, 256, 256, 1, 1, 16101.5, 171.567, 357.75, 114.94, 717.1, 349.3, 548.6, 282.8, 171.6, 175
64, 3, 3, 128, 256, 256, 1, 1, 32398.2, 233.833, 430.8, 187.233, 721.1, 411.05, 614, 359.45, 252.05, 256.65
128, 3, 3, 128, 256, 256, 1, 1, 64563.2, 418.65, 417.6, 316.75, 682.1, 448.2, 660.6, 502.4, 437.5, 478
256, 3, 3, 128, 256, 256, 1, 1, 129122, 399.95, 437.85, 551.9, 688.5, 407.05, 679.8, 630.5, 503.5, 592.3
